Sample,pos_H_1_4,pos_H_2_0,pos_H_3_1,pos_H_3_2,pos_H_4_0,pos_H_4_3,pos_H_5_1,pos_H_5_2,pos_H_5_3,pos_H_5_4,pos_C_6_0,pos_C_6_2,pos_C_6_3,pos_C_7_0,pos_C_7_2,pos_C_7_3,pos_C_7_4,pos_C_8_0,pos_C_8_2,pos_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_10523_pos,88364.9330597,152112.645745,76233.7374772,92577.6975134,355852.958223,69927.9183789,136231.949707,115264.67293,75313.7368468,58183.8749596,144420.124308,157175.339072,252548.929316,168962.373064,135482.468786,169209.536907,60338.1760324,71809.1500753,111114.941698,109390.051447
Com_10539_pos,312620.869107,251445.401936,129014.638001,187604.241059,240626.063851,250463.61942,270064.378132,218569.587263,271096.239629,176383.06048,305165.693934,100970.699959,329321.683404,262328.133388,271144.112624,146415.158203,186296.644101,333592.87563,312657.691725,228703.393832
Com_10541_pos,22282.6242257,141577.887052,63380.7441195,40321.6798732,78177.2840239,101266.737815,43516.9562632,33400.906301,196579.810581,253308.738058,83647.7070649,64137.7978682,98595.4643108,96617.2911219,78063.5084012,70024.3906676,338814.269032,49224.3170414,52466.1817408,43535.3279699
Com_10543_pos,98564.3009011,293837.441793,73901.3555402,42314.0871134,94097.2303145,87733.4515207,119743.10385,96527.8037461,151668.211365,93333.5202866,71208.1980983,52549.8289325,54061.7036119,60766.9172749,66003.967071,78024.6664605,90483.2094641,98184.1842049,75810.4644636,85706.0997697
Com_10557_pos,126626.196531,107463.419142,185157.682392,119835.85299,285045.396611,333035.064058,192080.846852,168989.974193,169757.498673,349402.038593,154346.368436,210417.102327,169255.000673,245749.147024,269104.911356,232378.636096,278178.670923,205696.441122,200783.963546,270998.29715
Com_10567_pos,87246.661149,201192.2662,38314.2940822,36930.30069,108010.399329,82818.3347739,282995.433221,225210.612064,152883.985274,75157.7141228,77537.105508,108320.341554,103591.97471,95910.0852952,62896.2423948,81213.5383823,95594.3594883,228319.417402,80170.1416665,95409.2113294
Com_10571_pos,299674.047778,254512.283328,210942.303234,53488.032287,219301.121262,174912.703444,282710.653496,133349.012325,160594.339191,75573.7642686,153146.847129,116566.959558,148359.096352,99479.4506873,215249.267991,123249.499527,106279.752761,226849.947442,184214.390342,121308.533776
Com_1057_pos,1100044.06942,1233785.41156,3331754.48076,1074358.99267,1323674.51592,1111809.56121,7182229.18192,2091482.71293,743099.525844,1554226.86506,895600.83086,782495.255523,1059615.57412,2402496.65235,824948.507897,2028150.26094,1112263.43351,521722.571936,1139127.47101,882884.679144
Com_10580_pos,170045.390436,291525.872761,299162.912105,178533.037638,210821.142443,305041.647004,176847.786624,163144.179665,237768.128381,280829.258607,194105.781187,137222.827882,181558.025386,210392.871821,296837.07246,241709.558048,229943.434144,296722.426544,290060.484342,243736.311919
Com_10591_pos,153529.169128,214149.440674,173792.676837,128144.287077,218769.652028,296702.435846,162756.001864,101896.794967,159023.259516,208804.270741,167303.565874,141379.338634,118109.170873,158209.600851,201840.913609,111256.536902,165517.280096,335269.432715,216757.258259,181091.018314
Com_10593_pos,116812.471909,186936.582948,275994.592907,162470.194806,261372.221487,244276.409577,253391.701926,103972.656704,238198.125203,252725.875483,166684.584545,159207.831035,160109.916795,143432.002135,278832.36496,216405.767913,256744.642115,303321.991671,311774.916751,252511.339909
Com_10594_pos,251762.013853,237622.742134,187579.627521,189165.168037,325881.153752,189156.278802,204734.699473,295007.654258,244271.57618,107325.121695,229370.405673,194339.572794,299176.768459,349703.999251,280304.854244,203710.075825,135448.541149,221199.144555,306320.158978,222027.097652
Com_10595_pos,169245.520115,92655.9552278,68585.8294564,105383.132399,80115.7335542,116338.745727,123409.749451,108094.615286,178080.519742,102112.854125,153614.655199,196121.443155,325462.381992,212275.630914,79462.6111807,96177.0575849,52280.4688176,115658.66917,138781.813034,189673.512947
Com_10596_pos,50954.5991583,290536.305832,139809.355845,127447.955616,69521.9509593,73936.8420029,36716.7300975,46252.5465316,54650.5740105,157313.323888,60614.1150219,52514.5517181,62350.1870232,122752.043418,107644.027834,132169.286294,208996.700757,160523.856219,129535.456745,60973.9626357
Com_10600_pos,176053.638882,131494.399722,184797.300491,141037.574185,284017.224683,177023.865931,280825.260521,154227.882866,182523.988514,138129.704462,171584.546264,195753.221314,135860.129516,150594.950949,232124.569699,224148.461118,120185.711634,163316.43464,201793.454755,195098.145784
Com_10601_pos,71513.9381529,114248.030959,23576.5641112,38200.3636683,220987.994025,5916.16846006,233699.197057,294700.733941,10500.6756382,5053.00279297,133383.074449,86966.1863033,41795.5022551,11736.3280468,11071.1292347,6163.73457865,5502.08425727,15801.5081394,20340.389941,10095.2358389
Com_10606_pos,129059.719577,187964.086967,203149.464141,191919.170559,235752.208954,317631.702664,235399.02207,105109.021887,167690.12437,245615.188403,122445.436396,109518.696027,148178.570089,220794.635918,278798.523267,219030.270036,319117.757086,269424.385828,311191.231598,228380.065512
Com_10609_pos,173782.725946,74645.8845506,220403.328149,32560.4116947,75736.8878595,74729.9163177,96008.407441,95501.5514431,81481.7455071,82774.10648,60747.952231,286332.727891,167858.368822,86787.7385794,109009.985044,84466.839748,173491.983629,90863.9412981,118221.777074,104617.366269
Com_10617_pos,41146.4505783,65266.7122312,55508.0472479,39522.9776554,81769.28337,61294.0866488,54238.4896952,28939.2804536,58631.4000828,222556.755739,50387.5022531,50452.7281094,40738.8494512,50281.5668364,71961.0254812,287464.99083,166643.581703,52956.6679928,45345.7034858,61766.8250982
Com_10618_pos,11992.7095175,97894.5676164,13864.8976685,64644.8999497,67163.283481,315965.527911,13412.2890935,19967.0592144,16820.1449593,345336.96498,62341.8049446,44639.0130251,36274.7623703,269339.601277,90398.9201141,16106.7103158,180769.300074,28649.2451342,13409.8306314,13592.1885019
Com_1063_pos,466634.752975,354067.638121,249289.919554,163861.650837,302335.325279,447126.970851,7127876.98194,858361.938797,378868.312216,361655.582007,199539.210599,161426.897423,154089.045746,227783.660637,141967.340676,232799.335325,788692.251517,257312.585816,273747.577705,551066.560757
Com_10641_pos,126132.163222,48457.1857464,276019.195514,67388.2079253,235108.489586,213701.122022,165691.331167,14411.0417361,207763.848827,69429.9613022,31227.8990698,267099.842784,170606.216055,59222.0674016,332470.949209,37356.2134152,71338.1085794,42751.1820218,37092.1739763,73686.6108116
Com_10643_pos,44179.5306363,32781.5894684,40052.6396103,45931.6224555,32631.0032277,92606.5867739,32078.0329482,20199.6463445,92477.4687185,205727.691995,39487.5401245,26373.9870176,37929.8844824,38445.433813,40652.2784532,155529.507267,332495.346516,89033.497761,92663.3397946,126677.800184
Com_10645_pos,159327.9899,110755.495415,121362.545922,34061.4461983,348128.394441,32826.117236,100704.793632,115140.094706,236856.569518,34192.9196692,136045.568126,133084.291074,93256.4208184,85126.5373628,79904.20174,41045.7583913,31413.3053224,69679.7221605,37994.4645624,122124.029213
Com_1064_pos,1678936.26534,1831039.71778,1201118.10061,2212541.26902,2547557.7384,2056874.46042,1568169.54612,897408.486218,7245535.24131,422771.020782,3080600.36955,1773725.0094,2153319.48665,2027963.48348,2171934.5095,2791518.11665,1544035.82201,4268208.67901,3186570.32543,2261695.44197
Com_10652_pos,167987.210189,164350.016935,207382.961331,259733.094704,248191.78227,327537.935054,158605.797756,195310.848985,252016.529963,232148.838931,172120.464825,193610.846503,155031.865484,261354.63,297557.904096,149324.231456,215038.244737,289621.830165,260333.988832,247288.806868
Com_10655_pos,150143.810178,123209.64217,198957.299317,116004.28738,210130.889072,292064.285437,234928.792745,96617.0254142,250042.116426,217913.297132,151235.136568,129597.276246,127966.359017,190819.374932,234112.401112,206023.45361,247304.473684,274682.648379,308716.743036,288427.878974
Com_10662_pos,5740.86962876,10403.8395583,5950.62021738,4947.44469968,207228.179047,6822.4771016,5704.05591765,291964.774567,5111.43110789,8499.83383552,36573.3112968,22718.0189407,8325.50568694,11435.5303781,6623.29324668,6240.02969663,8112.6792155,6967.17766057,6609.92865561,6463.76926572
Com_10667_pos,85637.2375219,25526.9188352,61729.6609882,39677.0056226,128618.390349,120398.937116,88765.2608284,106897.878909,102116.388566,196017.670536,124273.153672,134820.75644,234906.669733,76181.1728062,109580.143667,285382.673129,232404.725731,141260.592224,210797.056023,158930.580175
Com_10680_pos,57537.452065,84027.4900891,95409.3550797,46079.4811884,62812.6402615,70025.964654,71454.123542,44269.5793706,33434.0867154,296405.281259,56915.0835832,60570.3289378,94662.7777177,72964.0959356,68080.7568303,284932.192432,286298.006206,40785.5847124,50931.4565591,69323.7984655
Com_10706_pos,83759.7594367,151196.121969,105539.029293,92027.1075007,159586.140405,183736.721354,82799.5404637,171589.746854,132037.635074,204625.706281,267891.653778,133929.823401,128596.576684,259348.836933,329168.513694,275363.393276,87863.6538223,120473.127893,115696.682223,123294.520643
Com_10718_pos,31436.8533661,240297.320639,150792.795196,183963.487618,121637.389241,316365.664017,26420.3421545,23108.0937544,35844.8608448,303042.505396,77526.9766017,76605.3883248,77533.463893,144701.341541,151853.048671,21137.9393229,328862.330968,93780.0146288,45336.3403541,144431.357541
Com_10721_pos,171091.292518,191789.312527,106313.471676,130868.903335,101890.167192,245990.499195,275922.484617,125170.229744,191201.577125,43506.6440212,151576.693674,80644.5875596,67037.6283285,44372.3918043,76435.0892131,45922.7873741,28546.4647636,280390.724616,266427.212215,200770.406044
Com_10746_pos,89756.0449706,217753.748297,89943.6933333,146033.343858,150743.479322,254151.598169,193457.488808,174184.565978,130247.365218,173325.727989,98016.8602692,79242.7314342,150295.692108,128969.702574,145990.683864,189040.816587,226459.05223,267971.12186,304715.362575,254294.098893
Com_10760_pos,30606.0044705,44138.0620144,29643.4139094,23660.0065068,342277.449187,20863.9396437,30345.514891,145482.675221,26127.6950173,34052.0248197,74672.3115633,36449.0430351,30467.5131,31175.4226401,29678.8790797,23671.3785707,40366.7176185,24350.9742861,19433.006559,28179.3338103
Com_1078_pos,1659727.8587,5736839.57261,6128224.868,5123481.57833,4082134.01583,4224440.64257,296673.671799,2371772.97214,752263.405378,7969914.32307,4058589.53017,2903760.59595,4327465.01305,7341770.04266,7687969.39205,5649621.03856,8375680.71674,4933013.39561,4411530.55044,4719233.39946
Com_10792_pos,138390.115211,237620.274365,105646.35915,246063.745905,299168.276535,320492.462105,170518.478532,174339.897829,177893.302009,252970.013514,224593.937466,135285.085161,203417.463531,281252.451554,158942.131523,140029.607962,199969.54652,322448.521622,237738.754803,280868.292634
Com_10799_pos,14922.8047264,10896.7019918,19257.0322426,11070.1624837,44984.9467658,12658.3268588,272521.088707,112863.215457,91166.216646,13458.7323243,86832.6546913,22180.3298829,12267.6787351,22230.1626744,18271.0660947,11097.7622677,12546.6657659,12845.1279557,12545.589163,13738.4842319
Com_10806_pos,45707.990499,110344.686349,68479.9445818,39493.3066106,104000.150205,80353.0457137,43893.0703826,37822.1943972,277410.023203,54010.2906846,46419.7113013,50687.3079253,55136.7307855,79994.1292325,93451.6883715,88250.2947228,101894.812706,73391.2199895,91685.4213825,68815.3095836
Com_10808_pos,110791.453254,232039.685611,258893.394696,216416.918388,200387.50876,235476.843214,187274.077491,127350.854956,134646.459606,217056.97477,146165.744819,181605.472051,186222.280991,189002.269071,324218.299677,202992.901566,237016.454451,263400.398152,233312.044273,213782.688435
Com_10812_pos,154131.409761,123478.094587,56223.8511241,79559.6074596,339373.719648,198214.261812,195571.10826,107559.906117,195316.424243,30644.9736987,112927.12003,85318.7824526,106099.325939,116407.41436,88340.2991825,54376.713389,67880.1091909,167342.905148,82001.9568015,184159.433336
Com_10826_pos,172531.720293,280658.024486,204200.39542,165789.59591,272719.602154,302045.363949,214441.37265,113201.101652,216156.317145,226599.606274,168744.667375,152325.347168,135848.821406,206405.293537,262599.211355,194803.166697,249389.404996,286893.863424,255799.180756,198293.438834
Com_10840_pos,142627.723644,235322.5169,97978.551415,83570.1661195,97997.3394782,240499.372661,192249.23274,71998.6877823,191033.640304,334028.468776,47696.0636683,49861.2703731,64429.8756048,97529.1215571,69238.8770228,125938.297585,263843.973291,240438.349143,211142.439648,229150.971535
Com_10844_pos,163506.554711,181284.246725,216392.640123,184604.02287,271762.175052,216568.501339,240616.854041,146499.928753,244353.779223,278533.675924,214783.75269,161064.760825,200138.28181,219656.718716,322607.855613,219224.109075,266619.31828,247399.067541,244255.811206,278550.441191
Com_1084_pos,52226.8092498,7246901.88043,925135.185223,584254.98126,258027.716549,1485709.50121,87845.5724392,145562.695303,57933.1380063,1396749.66488,292772.990796,278166.385412,376271.111709,48044.3931344,817590.713048,235136.117545,1532354.05241,290744.435887,255372.965545,519805.753298
Com_10853_pos,83520.4769252,113751.557785,157181.424991,104558.682686,202127.089851,147957.956157,132675.743028,62253.0003538,100600.786553,221428.87884,111999.672887,161091.100215,193989.230197,250898.197531,225691.317969,109454.176276,267995.566071,322375.965236,285525.303448,334605.648095
Com_10872_pos,177451.080653,175066.893369,151717.259122,138846.939983,291120.46482,153558.552512,124120.519046,210233.421227,253358.802679,64838.4611148,187108.927479,219973.776011,211843.974465,237587.537273,237243.865395,199089.658576,80863.5276574,321563.897275,175549.495132,233057.085106
Com_10874_pos,48401.0361401,39511.9593843,18095.857993,146055.030864,226627.659598,316990.346167,32566.599765,151439.581595,32983.9760944,14992.3298258,47685.6861474,60709.7085963,91142.9504207,36101.4192347,54823.4459569,9517.36743683,11804.7552624,29098.9308816,45551.0333806,20805.8170609
Com_108_pos,32934057.127,12034094.4819,11081257.4994,37701227.1047,33764500.1569,16326343.0884,10542931.8661,6859149.56272,40360403.2479,11227652.3363,38374830.5042,115790651.727,24426467.758,18646768.7088,18017345.9836,54662758.5135,36919009.9568,16140963.1242,26687383.139,20942250.719
Com_1090_pos,4204520.48345,2155774.54606,2218097.76807,2243224.70325,5106792.37047,2492105.37221,4496003.27881,2328251.39017,2362732.34271,3043941.34019,2476426.86914,2620680.49331,2560682.19308,3135819.62989,2992408.45861,7133458.0905,3807154.39787,4804970.22815,3626311.86501,3252670.24738
Com_10936_pos,54831.0291096,275992.808641,178140.887666,83598.9715384,71853.4419773,136251.560422,112508.507881,64700.2656698,52207.8634554,317631.135396,96096.8658262,98296.4702042,138547.397907,163053.046257,189182.023986,131932.69597,291573.734594,115853.762891,151006.125564,134728.566085
Com_10958_pos,159353.204258,210774.297431,156166.734619,204844.695118,235556.343758,312794.702102,240391.552927,134968.454701,206547.313364,127126.703698,147950.757024,116538.961321,103893.739272,68456.7191996,206132.241919,134608.180398,112157.532966,233912.033571,291421.613213,157772.547316
Com_1095_pos,1509502.70872,3148398.16436,968437.1433,978086.71646,6344867.35508,3466926.63141,6910668.72503,4316297.07342,1947180.95382,1977949.58708,3061006.84272,4340147.59689,2058203.93207,4571394.42335,1914483.19452,3940928.13392,3094436.26066,2796812.97331,1963669.8339,3798238.874
Com_1100_pos,7613345.19385,3328426.88457,2547630.75983,1677751.02479,6011048.05028,893075.465004,3932825.22864,2575493.24311,4267833.77911,305519.944271,1200056.78498,2324725.71545,732947.666658,1622591.10942,514235.378308,98941.2915588,146101.728032,3482433.0368,3073969.53132,1987862.78418
Com_11016_pos,191883.013793,91592.3182218,234340.442031,60104.6440059,118714.134904,82256.3363242,82725.9820354,81550.9132549,64432.6613151,95415.9525913,76988.8663666,269116.146532,109029.060458,76444.8888247,186386.56413,95140.079642,71480.1749229,97925.3156401,82155.4300161,53108.8953938
Com_11018_pos,123963.848919,51551.2450306,98764.0297228,106323.040801,210748.352112,59302.4874999,263629.535893,100326.091332,174148.207159,28711.2526645,83633.5895395,47676.7249222,68638.3459971,40220.4473977,38676.489206,39951.4552651,21748.414084,98943.6804583,265688.28946,25263.6647484
Com_1102_pos,7602337.70077,3304494.97383,2518250.61389,1659964.11732,5992387.23015,869639.155493,3919351.98014,2573266.95977,4253436.51543,289102.792268,1184062.64839,2311310.55043,726370.93109,1602259.13093,493431.240293,83417.8020117,122725.994132,3462860.68391,3057472.11007,1967606.12951
Com_11039_pos,49304.5401926,38849.0410695,72404.703752,33690.8637233,106822.119879,27853.819991,47243.7259043,29687.8301701,55783.7910818,16982.9211073,295842.818716,74404.7378989,60131.3121392,199449.425159,67323.9267867,62792.5371945,38503.6368555,48852.4801518,73543.9897863,53515.2686236
Com_1103_pos,67805.1614244,113618.14781,386862.006893,80225.3028433,304247.192595,121624.522506,334206.110548,41135.7174842,64489.4307668,342829.7924,88956.131182,44833.8932353,45900.1263871,118844.073463,88392.2222526,7031518.81652,867357.489472,96363.0142264,96250.4797012,93614.4347545
Com_11044_pos,151736.216132,178985.740471,198490.092121,176829.216391,229541.958445,262404.824405,191527.733852,114221.257647,187485.684031,263097.185452,207112.215142,155985.657074,169706.863054,207957.882305,258568.451078,203253.425327,282900.21711,253112.136326,291093.253239,213604.680948
Com_11057_pos,20641.4457253,110582.068031,66287.0119023,57663.4264708,92653.8147838,45801.2954979,16347.6334105,44016.0318934,22874.0428335,322836.149533,137573.913435,193777.033366,86417.6204693,47977.9372957,48200.3462079,183667.403789,143298.300706,59556.2046877,7926.41589773,47982.3484114
Com_11072_pos,105457.791653,178971.301057,145355.684322,134619.214819,77433.6317129,205709.141884,261062.447813,207844.984185,97240.2887539,196875.953279,245430.229559,233903.984811,109386.596626,157885.740751,146608.217598,138361.821066,186399.917715,124759.476004,119648.934237,126527.560844
Com_11075_pos,201225.339437,257495.161454,188979.393056,178481.478835,271189.377163,254801.953155,231790.545168,145436.23272,227559.541316,297206.520246,281390.345302,187766.952879,159053.435765,220170.212686,310852.52312,209227.462186,251304.841827,258652.900097,251238.259725,273132.98313
Com_11099_pos,25857.5849228,5215.24436189,6046.35268886,5442.2804864,22690.7797115,5952.70807505,259635.099927,97996.2294902,6461.95529954,7143.42934047,7994.67065087,6360.95735773,9649.18497585,7473.58988334,6262.15961019,5632.27829048,6607.76623256,6852.3081463,14351.9162421,7661.73536069
Com_11104_pos,13543.0878014,11871.6448672,11019.7823381,10246.4668113,24834.6209905,6573.75502542,10349.0757311,11038.0670112,16597.5722195,13168.8688944,33347.719583,27927.1292533,300250.373592,7819.24178204,14519.7001515,21209.6540832,6601.70657396,8466.26426037,7946.9067499,14259.2103961
Com_11132_pos,170613.342404,88644.9368996,92748.2893531,102143.38356,133882.338034,78600.7382041,95813.4881406,64399.5685025,263249.459639,81921.2949235,76084.0639703,30220.5183926,58450.4339519,72842.2839712,71046.910858,77438.3771114,80238.8749393,101205.345592,140072.742236,91368.1712022
Com_11136_pos,58864.423682,189400.71599,236123.437402,137341.818239,118273.681735,174030.774003,47729.7774517,179254.346432,81256.1806679,223845.170525,235219.99751,202599.081989,213852.556768,167145.972698,145637.494174,265050.985327,95608.056209,116066.672851,94755.7717865,119675.016279
Com_11140_pos,188853.366361,121453.042035,106386.710856,114281.429092,322152.99684,254094.276703,148791.602555,82412.0155872,143106.037288,161453.517399,177140.058192,223635.226081,218802.317411,142001.121687,151447.572476,116751.221801,170995.423837,192724.883125,210552.455938,231230.121588
Com_11144_pos,41280.8942935,86756.621178,64758.1869574,47204.5098413,38118.0687672,131889.463726,59592.6645771,64484.0365887,34680.0487073,286663.470984,45870.5389831,26437.8540046,79290.9896052,30974.6658016,60116.1422463,153965.362739,307474.256644,79650.8558381,53586.3484911,120521.043128
Com_11149_pos,44219.3757477,33031.6729113,246239.13745,214291.502564,238476.149589,102240.371101,153572.289251,156270.705332,144428.448297,287097.907042,209495.032407,169438.736109,147556.610414,232221.52004,257584.370863,264604.057795,131416.031939,264757.703033,95725.798721,132123.595567
Com_11150_pos,54386.0462225,63915.9433519,87245.3684159,44786.4353175,167774.66171,56667.3949625,216070.018911,270570.97187,97507.8787811,49664.9481562,97726.1713392,39472.0065617,55794.9262923,59000.7943067,73064.0998007,64147.0924383,36831.7455855,102633.709179,70015.3801219,53625.4353141
Com_11157_pos,280164.345688,232230.325831,186437.18577,180164.773445,303764.851042,219765.583576,157871.010168,264372.834102,256737.165579,101323.236993,211670.37109,200854.336987,263746.844674,314691.641283,170067.38023,203376.552835,146124.398696,277150.807063,285298.206242,248105.73788
Com_11163_pos,221455.602974,190626.509845,179071.618051,136905.740555,235425.046592,169555.327734,251912.183486,194041.943927,262336.078984,166937.785678,236924.31616,232169.361304,187760.791702,266531.281345,271840.399344,144533.834438,169892.915763,277442.061586,277177.560443,190713.835697
Com_11169_pos,250909.120337,52584.0452893,235151.70879,109419.320589,185559.049675,181179.087237,220095.555199,206359.779286,183582.423107,187446.908906,207267.873991,231134.769077,191094.46336,106250.729025,245492.39622,185867.960462,234932.883185,248543.306958,285192.467651,221246.745072
Com_1116_pos,798792.614087,4384141.49263,4539233.54706,835252.591673,2682104.02955,2295657.8576,4259914.00789,3728772.3378,1322769.56088,4850368.25772,1518301.51183,932885.979734,7786157.67937,1058046.38707,4926417.185,5564970.27992,2196007.50393,3444409.85597,2534625.79939,3411620.69947
Com_11185_pos,137969.541971,184299.434276,303976.841816,222505.101699,68780.1320154,161697.232944,51437.0094205,156915.729164,74394.8686694,99137.6070347,100467.063342,101104.887193,125017.970773,110221.493554,194627.346148,131308.137762,260508.508299,260330.750748,176807.821975,171418.668356
Com_11204_pos,235475.973207,149057.698714,128660.683921,275104.85613,69150.9432076,296441.499484,228317.735708,137412.329385,231411.78068,104799.836086,111385.840753,91137.1537098,92279.3675836,57991.2732431,139389.58598,90243.5192485,158599.509683,279069.599563,283908.490121,300634.078467
Com_11206_pos,200470.868576,133515.367467,237884.381808,162228.168774,154169.482707,169534.68788,164903.294889,111671.163427,179761.717288,184967.059124,183379.45288,230635.534662,170597.396153,161966.13681,256984.284098,262640.511278,155178.116989,215396.825737,262910.022698,296726.857375
Com_1120_pos,3937113.52387,4831479.878,5351911.2349,5181402.32126,6639669.02318,6815558.62609,6222233.9678,4144528.22936,6823019.22856,5760530.31759,3149627.85034,3458522.76743,3861237.31842,5166601.5458,7269087.77682,6586742.51202,4249280.17145,4639662.18045,7219817.30222,4472649.2031
Com_11234_pos,195228.81405,134404.072233,227252.936911,142095.09454,168063.302507,252240.941956,188461.894992,132354.830979,135951.972692,251290.765299,131356.80588,187380.740274,155436.407792,218605.889013,215064.15221,224897.378052,218240.159599,227650.564635,195328.564568,318242.257252
Com_11236_pos,146669.371172,218647.436167,193919.810252,124706.295473,228454.171035,114393.293427,212650.479817,110086.546046,201233.46324,130664.491432,155753.157189,128261.251434,155980.664796,208702.658542,246698.463556,261332.911002,190578.826805,277419.620208,97353.7279837,112529.285381
Com_11240_pos,64116.7907679,61752.7259096,109377.916883,73295.1128839,202612.428215,41622.6588345,59971.8310426,113672.326012,259386.879597,39878.2087366,92369.6348038,122334.748524,49331.0968838,118752.953795,89890.5965195,69636.4676758,83135.5633548,123718.997333,144957.900181,117872.712491
Com_11243_pos,91648.4134962,181139.250086,95364.7523415,81837.2833446,134478.981607,115041.485798,54606.898835,152105.260989,98653.9045371,67950.4386344,226770.231322,131434.742226,135842.575464,209129.971282,152495.963367,261232.8823,101154.855145,102406.448255,72102.8567653,49632.1067143
Com_11274_pos,110783.179497,55445.4165212,38380.7349091,21045.0318233,31246.8345303,297188.280253,23422.0992289,14678.0910666,21129.1518615,34827.0514526,30432.9261283,25205.3013646,27831.2451927,39171.7407556,24652.9661114,25702.6963405,42300.2776529,83892.2414277,26994.76084,33915.1471406
Com_11277_pos,41213.3921278,39322.1751079,44034.5538361,39483.998632,236791.467147,41822.9708537,40530.4476173,265389.720987,42539.7771869,44244.7765508,81927.5918917,82515.9586151,42089.3673586,57291.485622,47110.192698,40302.2433154,44129.7215295,43926.1436255,44542.4682055,46086.3100391
Com_11284_pos,20724.9908783,261072.5987,151647.57191,31187.5146933,32898.8892242,11066.1703095,13061.146969,38267.1688476,26717.1371968,203255.019515,34495.093133,67826.061947,29982.5287642,14130.2411526,26646.3434883,69765.7564001,192983.003534,35851.2405916,19614.6385031,49922.6438169
Com_11304_pos,31839.2758948,217756.558177,94067.8848575,127240.976982,89719.1023624,249444.334914,15371.0454002,19504.6450362,26744.0254297,310187.935697,49210.2296662,68434.2913746,65643.150567,99953.1928433,118763.031995,10680.5487765,247163.521391,80765.9866007,40369.3169036,61185.089324
Com_1130_pos,5954179.18662,3998083.34528,4847843.73116,5196142.06357,6064558.76037,2886181.30721,6635376.83701,4327492.09737,5862901.91478,1343513.43143,4699151.28742,3439381.04833,4978570.35604,3927932.6777,5151105.8659,4258369.29727,1718187.90284,7098259.08156,6646365.03821,6337960.16111
Com_11310_pos,75791.4620814,66510.0673753,66610.7849347,33228.5596848,135315.651381,49788.940856,74380.2116119,181418.245974,115423.039024,31902.8437091,283044.790714,154050.0588,42720.6812813,93477.9028139,90021.8529673,43544.0193023,40416.9712534,158908.729051,67170.3463776,74146.2694454
Com_11319_pos,42097.7391887,78782.7321773,60145.1209113,33581.2216803,39770.6741541,26024.7544932,21357.921115,50361.7932455,43200.7782377,25961.0683782,52677.7887646,67697.8571167,191067.453806,42380.5805791,81230.1140677,257704.757968,28238.3939897,61870.0934152,43313.5361202,30396.789847
Com_11321_pos,39966.7043095,54635.8486523,7731.04248879,5455.87001324,13896.7565601,7292.93103641,51494.5058938,41859.2271517,15135.332198,127631.27217,9671.39972743,4396.02757769,5404.43752271,5238.18952002,5838.81236112,11384.4589877,5057.45541312,299120.79419,5067.48085134,13556.2788846
Com_11336_pos,163408.466968,46693.4821975,47633.9188262,30773.2565113,132222.29471,39505.8707935,250360.164186,176725.100889,236947.415636,59499.4848064,197867.324892,143033.930441,78820.2429244,69759.0869095,80009.8510582,40998.0868501,44117.7696931,118029.90229,100216.740898,109455.386019
Com_11340_pos,11531.7403734,231872.1234,12031.3164206,11542.3797862,260284.208593,17346.1843542,13707.7940069,9502.31989903,12462.3909401,6925.37733145,11596.0952466,19350.6719643,13998.6649138,23771.7493987,18658.8687525,8472.91660127,12435.2102752,17061.657222,23386.0109505,312493.665745
