Sample,neg_H_1_4,neg_H_2_0,neg_H_3_1,neg_H_3_2,neg_H_4_0,neg_H_4_3,neg_H_5_1,neg_H_5_2,neg_H_5_3,neg_H_5_4,neg_C_6_0,neg_C_6_2,neg_C_6_3,neg_C_7_0,neg_C_7_2,neg_C_7_3,neg_C_7_4,neg_C_8_0,neg_C_8_2,neg_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_12982_neg,8021.50414183,6851.16920533,7392.60372803,7377.5277602,7816.72536129,13926.4356765,11741.1877344,5349.45504435,8946.89506651,7655.27817424,6490.20955675,6979.42034751,5931.13193075,10325.4990478,9551.67817065,8141.42307462,8661.35902984,13533.2239136,15532.0039563,11065.0407033
Com_12995_neg,11259.5483302,4771.41500527,7920.51676752,5762.51692351,9597.62707409,8642.78824953,9762.76427271,7817.04820035,11034.6111017,6551.38642006,7631.4104507,13502.3948728,5946.2005056,9599.4797514,13889.044373,5841.31673078,7391.12452515,13453.1063107,14026.95039,8431.89940242
Com_12996_neg,4859.5173413,4521.04351052,4877.72692375,5649.00496835,7509.90451278,10316.4881237,9311.6721354,6783.30382588,7560.9046155,6899.82024773,5998.82563642,5129.3865868,5342.35615962,7732.07343005,15232.2987008,6553.19359552,7587.98073101,7818.69263889,9206.1793003,7921.30025607
Com_12998_neg,6385.48619739,4763.69451476,7462.55273608,10907.3319898,8696.46771794,6631.91160402,7628.67588889,5711.74703353,11044.0170791,6040.95576994,5364.63253399,7813.97675828,7188.05197154,6428.10654888,4921.43357159,11068.0648102,6268.4076293,12968.9942032,10476.83614,6375.25516009
Com_12_neg,66927595.1204,58996865.6864,164248173.348,193334276.795,247880676.455,233830439.868,35256221.9005,225029354.519,86571445.3926,194402369.1,277766130.016,281546733.116,232163454.344,149877836.543,236293650.358,240782446.468,202445006.164,205671462.128,151348965.371,138436428.75
Com_13000_neg,8124.411219,2850.02889132,14856.700242,5078.57864876,3422.02334981,8665.83604852,4402.18752988,2511.56995336,7865.60663754,4337.20096136,1596.0764393,10618.3311929,4760.22311142,4884.26172836,15193.251354,5181.80081718,4531.49252777,7897.33756386,7837.03623787,4719.85221828
Com_13003_neg,10691.6030479,7880.91327656,8544.60302281,6144.80336583,8276.95162503,5728.73948902,9384.76201852,9383.49418138,13118.482239,3322.22664344,13110.7514257,12693.19226,4798.30431484,8733.2680986,9404.87812158,9275.00649705,4869.71254346,7283.16398631,5457.52806031,4781.78942373
Com_13014_neg,1892.40903276,999.343340391,2068.05281845,1336.63819915,2818.02065639,1767.86255834,3196.21480114,2763.99623545,1496.62986469,1674.420193,12983.4501885,2344.97560111,1363.52911316,2945.94828288,1893.85464616,1608.54902774,2155.33304409,1469.32425917,2084.07561645,1583.70799692
Com_13016_neg,5552.80470735,10795.7587366,6640.70114948,5291.63717467,8759.9131247,9298.6295871,7378.50036915,4301.98730286,8163.14733007,7427.51180836,4854.55268223,5998.03327567,4555.47110663,9032.48001449,10104.0068518,8333.06089456,7365.97851839,11379.3106767,12630.7018095,7516.67358339
Com_13025_neg,13297.0792896,5948.97858614,3104.62512227,2084.55117394,14990.8260588,2461.10663526,12869.6705313,10791.5940878,10565.231231,2193.19992504,2747.14699584,4739.52565252,6600.60996174,4881.04440051,3614.01781845,4933.20626449,4054.95273191,3166.51756741,6216.38752093,2203.65641428
Com_13036_neg,4437.19264929,6493.61551012,9036.02652029,3504.47118736,5946.82291566,10236.6446708,8185.72471237,5284.72225042,8246.04083106,8770.37715337,5890.45947461,6784.06320356,5428.21548307,10444.2826533,14794.8694041,6298.9822136,7697.75384689,9708.20594766,11523.7160668,8622.13884515
Com_13038_neg,5224.77801903,7866.3135756,5472.28785846,2838.98077137,7403.27872456,10271.0285793,12412.7120958,5166.67820194,9618.96415236,7816.26339786,3962.06008694,5289.28367315,4390.19318036,7219.15640851,5525.57892136,6421.10731964,5573.50515625,7196.29313298,10872.6636701,15366.161123
Com_13044_neg,8074.77403514,989.934044414,1166.21392073,1454.62793924,2149.05033041,2723.1366903,2579.65149776,2724.57058292,13134.5463004,1347.72828924,5866.49881458,5923.68901576,5558.63862992,6712.20956861,3915.44105954,1672.78190908,1141.08856589,3287.98992099,2123.46640447,5142.56720066
Com_13053_neg,1589.62345436,10429.4669512,3357.43372501,2803.52261535,6144.61556364,4002.98095143,4969.44463651,2828.79496971,1755.54774019,978.154764722,4716.65359814,3190.94759339,2926.93390698,4117.02948015,4486.65807366,2163.75271094,1702.87159,4518.15043882,3100.70359159,2480.07183332
Com_13058_neg,3086.32038072,2574.73345645,4659.09213788,4296.44015912,3207.48807833,6422.08104679,2697.52152933,4610.0359842,6826.82326484,3172.56188483,12432.9272232,3781.20528662,2757.62826578,3015.65050195,4413.48859148,3099.46477808,5314.82336069,4552.76507241,4418.95491511,2595.22821269
Com_13073_neg,4996.48283929,6059.30581442,2911.02700374,2895.73404796,3086.14631648,4763.28430493,2894.09249304,4612.69708481,12794.8627293,2975.56063623,4011.43487949,6459.18119644,2595.94097283,5792.60230174,3990.2962712,3097.16194032,1940.92981964,5085.39073128,3123.13263829,1911.29779966
Com_13085_neg,2263.02861511,2029.24245751,1862.75208043,2902.64098884,3469.82424264,2125.69607125,3380.92042565,9853.87269638,2420.71907926,2036.75495674,8731.20528976,12511.8088495,9466.52011642,5406.49994001,5444.96973773,3106.13745717,3300.64660861,2814.05279484,2694.7396775,2926.76609016
Com_130_neg,17628980.108,9693999.76348,22936900.7171,10903077.3958,10677652.3921,22395428.3405,11527029.7352,17707069.7594,20522425.7012,18500311.4673,20201922.1901,16296133.4729,12321980.5251,11240359.42,25060723.0456,22140075.6464,23619018.7954,25171887.5201,19959007.5803,17594120.6699
Com_13100_neg,8570.30362799,5258.84044477,6206.28850457,5583.80667458,8984.37037666,10808.2067937,10406.3520535,6013.36145207,12481.2685706,7050.27239592,7905.36548972,6221.51480917,6578.54487163,8300.23219673,7626.22015345,10101.6238032,5258.85590659,7925.13228389,11939.5511495,9611.21950916
Com_13108_neg,1256.01778993,9920.6758004,10684.0152027,4235.20069419,4047.46906613,4751.86661843,1534.80530826,992.871092475,2028.06204607,2295.66277998,3036.85904648,1565.89270605,4500.09124313,2962.0645699,2643.80964053,1710.84487449,2855.14198538,1420.18972307,5072.27582011,2396.1048865
Com_13125_neg,6495.69841692,3369.28141898,3691.7618653,3162.62475202,2673.92361665,4636.82370628,8339.3063457,2280.34238607,11211.6954767,3424.13320117,3610.01638017,3849.40637795,3623.38201298,7943.93179934,4629.77286267,5984.85540438,5382.8651793,6765.59214252,13697.21831,6058.93546007
Com_13130_neg,5247.43208218,1906.26077422,1146.72598916,1122.17097089,1986.92577429,10357.9146502,12782.9893173,2832.40809318,6443.54598467,1083.91887432,1462.99372455,1111.09214504,1023.23844103,2069.71119765,1344.60094552,969.990080785,1120.4948737,9036.671582,10745.4193223,7934.96431083
Com_13142_neg,6161.39963621,6230.22220543,4542.67113231,2890.84802265,6437.44513345,11171.9764481,12639.7861369,4396.54816996,6932.45852118,2987.92152119,2818.19963954,3999.99430775,3142.86362035,4685.38909795,4025.15774723,3134.42731492,3215.20680601,7762.74858909,8645.91638278,5962.56573649
Com_1314_neg,841152.087618,544650.23976,730184.268927,958486.572358,1017488.76543,1267644.85764,846084.010767,542761.683329,1127320.02201,632969.407477,690945.366168,915195.464503,862796.893538,1252263.98372,1476656.35418,761900.631811,803108.606759,1144444.07366,1216448.2807,1048217.10119
Com_13162_neg,4763.81905528,4329.76658837,5583.55760285,11894.4331506,8935.0033416,3590.97784887,3100.22318702,5890.12483089,4687.80264777,5431.52475777,3421.87030135,6148.88259845,3254.09738531,6974.50136033,9373.3293943,6621.475466,5880.49678118,5548.4026612,3825.31013553,4162.11317326
Com_13171_neg,6729.21390445,9035.26261233,7991.64647867,7256.21370926,8838.40143021,7968.26408175,6458.16526765,4426.94350982,7423.99918008,9823.90323763,9505.58494855,5830.81262301,8048.73882276,7638.58568974,7815.88347072,9416.44068331,10727.1449464,6109.97630434,9472.05899546,8286.61496243
Com_13180_neg,5965.74600879,3978.40255496,9078.93532148,3400.63151305,7367.20951822,4419.20222237,12136.6850745,4355.46565537,5840.12830936,4988.9421357,5676.1923993,6280.14387841,2772.14504893,3536.69379411,6337.64209792,3444.94499515,3411.8981865,5777.89795578,5645.69580241,4589.24869145
Com_13194_neg,6535.97824212,5018.58856408,6369.58605031,6787.16631526,7493.27887043,8401.90791584,10321.3876801,2461.42447753,11251.1077544,7284.56812197,4462.6844013,7019.89400053,2592.15109315,5343.44588837,6366.11617216,8100.58663705,6510.37297043,10250.0711235,11036.3281167,5946.2610125
Com_13195_neg,2346.02801499,9037.61336471,2268.27595482,1786.93837324,2688.22595133,2684.85327325,3917.01376993,2041.733049,2578.78728638,1822.89158143,1943.25906702,2448.38445765,1845.65475512,3454.73268284,2282.66959273,1791.28622834,1984.24300454,3001.70650296,2663.03202866,2623.20272656
Com_13202_neg,3177.98788098,1729.72868547,3626.13284753,1357.8724324,5027.79835851,1929.30845036,3127.18543514,5317.45432139,1950.72143371,1977.31049631,8485.31997632,10647.3050682,10696.6091038,5682.72974756,4687.89746653,4511.69907047,1874.26031088,2135.08780485,3078.77679993,2864.58202452
Com_13207_neg,2687.64094966,8927.00441849,3049.54196194,2430.58112814,3295.3017155,3282.30111242,3224.87161582,2521.82119304,3252.84711487,2706.2311061,4048.98568797,2906.34635691,2499.87698922,5258.31562718,3418.11922832,2418.95236606,3072.34355102,3226.08758042,3492.30824639,3386.36842081
Com_13208_neg,3906.44746973,2360.96717049,3096.51128564,3216.11811441,3641.73192509,4795.21478785,4637.22005593,2000.41260507,2665.87036892,1997.25279466,1834.51365258,3318.50024447,1720.5035134,3895.33111151,3543.8288422,3273.26220323,2679.25784354,2715.19990741,3870.63518943,12872.5398954
Com_13209_neg,11003.7653756,8728.09946204,5718.86734051,3115.30788199,10641.8997623,3414.42253358,11427.9867272,7005.8108344,8012.40134694,2643.07813098,3112.87497314,4867.25336562,4111.05820375,11876.2376432,5070.45165331,2612.70343409,3068.77061435,3760.29177666,8961.66592044,6484.49850687
Com_13217_neg,4173.57249461,8822.94217052,5112.27043537,4272.94781898,5581.8203321,4790.14364677,5425.26495483,4886.2168457,5562.80575758,8237.84873372,5998.57154875,3464.97158251,3272.7324462,3242.89620528,3818.36055349,4188.73165357,6266.19124741,4959.40895492,7195.45774222,3363.50250058
Com_13221_neg,2087.16844971,2653.40634061,11899.5674159,7586.94028014,2253.63428468,4271.98889242,3287.85424698,3263.88125218,4321.72382959,6662.83634153,5939.76193713,4978.78360009,5758.60741015,12758.2171631,10376.2610858,4860.43910986,7570.88327155,5523.05431304,7392.44853742,5435.0076518
Com_1323_neg,931667.649445,170481.272167,844672.347852,1336399.46048,184474.104588,1171848.27176,843066.750633,1108821.61576,810707.95163,399402.220534,776916.732585,308291.251643,300028.849822,210142.206128,474227.148174,238883.622227,473875.518824,412743.53182,648694.127341,428207.723801
Com_13243_neg,3008.24766923,8608.88015606,2989.80288897,2921.21312755,7434.16075245,4226.13893381,4612.49698866,3939.85018495,4770.35125374,4459.49858646,2251.63079642,2474.02141072,2313.5255455,8561.43843662,4163.20724305,6040.50174062,7409.5857583,7510.71283362,5328.21347856,5254.69987834
Com_1324_neg,619236.233515,311617.991801,999544.406785,873998.264298,772466.787695,1339113.22461,578295.714223,267485.150921,346510.914564,937959.46799,510443.938654,579709.791481,676375.158496,943773.199304,676896.974624,1068358.66576,1264750.80189,1319831.30037,1337444.80881,1184388.1354
Com_13260_neg,6861.27737659,6688.67154546,9179.30636258,8127.25188329,7801.44800293,12052.7653211,8513.75749985,5486.81623184,9583.2999462,7550.83013558,7847.40377295,9461.8413549,5516.46167808,10313.0263244,6587.85698144,6853.26257208,9085.55743809,8217.39013378,7385.27648869,7721.90276008
Com_13261_neg,10405.3161617,2843.92317334,3177.91404201,5856.17834418,5255.40041889,4147.0305266,5761.43676834,6151.57576428,8725.95611289,2827.61173516,8872.73600605,5816.24838416,4174.24905988,5135.25285399,7846.67848211,6858.03464076,4041.41041161,4415.64304543,10470.6548947,7672.38042564
Com_13265_neg,1227.08536487,4058.60619749,2356.39716288,2128.79497229,1816.54351399,1650.86055668,1268.7599675,2040.03362804,1194.2403912,9763.5267925,2230.49388816,2709.55831574,2144.98405458,3755.07675265,2056.49355752,7590.33578256,5644.78344442,1420.47072827,1546.4951846,1056.99049251
Com_13266_neg,7157.10269141,5170.56454391,8407.13940807,6274.7734034,6989.30000584,8104.47104272,9979.977757,5885.47543156,6576.12294935,6597.97684845,8474.72607157,10265.5053059,5803.18562695,8098.11969332,9017.9924762,6197.34284585,6838.75525819,10680.7820409,11638.4578548,9369.73161279
Com_13274_neg,2256.09589814,8288.59810322,2003.24648689,2210.81619548,4801.58208579,1552.01056694,1474.39006306,5431.52407865,1220.59993585,3599.9316366,4342.14637044,9435.08259751,3767.70768988,3339.87801655,2254.8498562,3622.31152393,4575.659685,1735.21877573,2664.13785612,2815.39549831
Com_13286_neg,3462.75056978,2197.89515887,3806.34981551,2760.51365083,3575.55764791,5328.13775447,4094.73635721,3550.0298457,6263.95891381,3215.52094369,9714.07870214,8935.22228718,2863.42339415,10482.1373861,3769.32754466,4286.55051749,3813.67550402,3081.53520478,3151.76281941,4329.24214186
Com_13289_neg,5587.98529815,7225.27319911,4450.32126452,4292.12754624,11294.6999098,7410.8059302,10515.867055,9624.25740842,6928.05833137,7547.41024403,9163.27333507,6241.07212316,5606.46259361,8549.73348377,9703.84895209,7217.04751284,8419.34848212,8248.86304634,6787.75036917,7508.04517296
Com_13299_neg,6493.0892375,4456.89185387,7101.32380493,4387.55827465,5667.68731927,8941.22991951,7930.98538336,3582.00248374,7022.05200871,9293.37610672,6908.99843797,5016.61746055,6452.67696981,10106.2711788,7697.21495001,7653.4689357,8798.21828498,7555.6795271,8794.48074077,7009.51941739
Com_1329_neg,855704.142939,597606.557932,291148.038436,429953.805163,692680.612767,564911.711716,430862.732876,279545.002644,1311141.57645,346548.06437,839241.509489,1157304.41642,709719.880496,1158203.79721,544745.384144,1052981.68913,459584.99381,397172.034742,514744.006488,523617.438247
Com_13300_neg,3556.26264465,3032.4456923,3017.60551073,2835.06171717,4508.91359499,3136.67539241,4205.31529875,9564.27985511,4226.52605977,2684.97405575,5514.90998766,5128.1698198,5043.95326727,4876.20719325,3534.46148729,3065.81524241,2646.83298743,3382.74086219,3371.03632864,3422.81285577
Com_13313_neg,4872.77588727,4983.0786731,6326.87071483,3243.86401382,7801.14574452,4874.48738295,10348.561499,5472.34413503,8264.70093366,6652.8902815,5620.85532047,5465.11500663,4430.85855928,6548.78845613,5950.80568187,4480.76159612,6316.40786332,8657.63720733,8226.03207466,6622.42376143
Com_13315_neg,2087.61158148,960.571697338,1296.5296146,818.102438989,9227.06627626,1394.54132513,6326.08277264,1291.28937348,9792.92897285,1790.78355438,5820.24776216,958.749952035,1146.99707054,1881.50534445,1124.37438484,4571.94458319,2351.28910021,1504.64517137,1597.60105478,1056.91116709
Com_13325_neg,4538.77831296,7737.36459907,5658.18827317,4771.27523644,6444.78284349,4611.15811739,8106.5495183,5298.85209883,5680.73114651,7138.2373998,4449.42800258,4732.77233793,3065.66335519,4673.91088257,2858.14902739,5799.93752654,3629.47912568,6014.41216439,7004.35551553,3182.478165
Com_13345_neg,3145.42366699,7497.25315173,3033.42962787,2522.9212587,2410.98453619,3423.77895259,2405.4870217,2226.76869247,2507.92462021,4034.45246268,2221.79233569,3523.78412536,3508.78984231,5075.11354356,4423.4412394,3204.77014384,5993.11287602,3258.89054739,2664.50783255,2984.28274247
Com_13351_neg,3631.04113633,6660.5002481,3903.38429874,2018.98362171,6469.89065118,2931.55653473,7567.07038775,5044.09562067,3043.02205519,3545.17892111,8909.38225707,8645.74136686,2986.57326458,4956.36439331,2833.34591195,7279.63754167,3276.46501998,3038.73215373,2862.95271955,3014.6241964
Com_13352_neg,465.051882528,945.674093667,3022.60542975,1392.52270861,997.668141443,2554.05027548,601.311056512,1480.93650956,936.540444593,2048.84758113,1173.64518603,765.456071551,854.940151415,6066.95395437,2328.37659415,1673.5567202,808.067248481,3725.2858607,10384.7824896,919.839633541
Com_1335_neg,464405.584967,307723.212193,442722.254473,526720.487077,1039791.27874,548028.533461,1252406.88683,481948.141622,831183.402201,1221094.48647,461144.483794,424192.04062,539858.26864,1205185.99895,438615.820787,370115.718353,379970.944492,829773.984262,808857.531018,757803.764442
Com_13375_neg,5348.31355664,5304.23610512,3248.61114911,2077.95464807,2376.26255225,2645.48106711,7888.79850348,1883.79981843,4376.29077728,2692.26026812,1914.05855353,1935.57663195,1989.43389465,4068.73312375,3553.17815929,7293.54238643,2627.4963791,2266.33076217,4106.43356907,2477.31155564
Com_13392_neg,3435.9069307,4095.62362555,3753.24716947,2837.59565049,6884.39280768,10194.59072,6639.5248586,3041.13738276,8622.14772202,4726.81656847,4373.99837118,5214.74980678,4059.23131719,6280.40100619,5214.44931619,3678.49189156,8921.86237134,7254.12447631,9029.14409308,5262.70183819
Com_13393_neg,2923.29207002,7113.7749793,6597.68567012,3828.84684903,4535.56959316,3776.88390558,3782.75237371,2636.19798372,2901.49187177,2634.69189486,3257.954375,4922.18807696,4964.39358927,6750.68561681,4646.4283727,2710.80863708,5673.14029962,3593.51360765,4751.22204333,7073.36121054
Com_13396_neg,5147.70569604,3866.16165337,4208.52414528,5520.05048515,4732.24788359,4080.0599827,5861.65018456,8481.23993012,5791.22063655,2506.69787583,4904.10275507,5520.03225656,6245.26305257,5793.7810894,6095.15090689,6528.63132462,4989.07993972,3278.33633052,3791.58709294,5087.20369955
Com_13398_neg,5865.54212267,1262.86383608,5436.74352642,3004.68115277,7099.62807694,6600.10680338,8874.15412871,3650.36107174,8669.84020279,4550.68766075,4605.4494118,3467.0449001,2673.67052063,3720.7828425,5960.40381712,3907.78571628,5931.43940462,6486.76519471,9841.66027547,7924.61791843
Com_133_neg,13938117.9648,7759091.8296,5073551.4427,1400302.38218,11820617.95,20054923.3248,27911471.5112,3730474.29182,16279992.1483,1517627.19287,2455612.26246,4288190.46395,2503866.04684,3817774.31941,2736159.86177,2296197.32935,2371145.82755,27527984.5553,20182496.9015,14731459.0778
Com_13411_neg,4375.59817117,6938.01987234,4973.13728124,2482.43368591,3947.60373896,3794.71595971,2946.21064121,2866.20270613,2985.51446667,3809.58919701,2135.42755898,3251.1002745,3650.37796073,4654.16750474,3642.72963999,6816.8886727,2105.18803234,2474.8799769,3012.62700363,2381.0574551
